+ 1616814377.606913900 /scripts/functions/cli : __rvm_cli_install_ruby()  23 > typeset __rubies __installed __missing __search_list
+ 1616814377.617506300 /scripts/functions/cli : __rvm_cli_install_ruby()  24 > typeset -a __search
+ 1616814377.626042900 /scripts/functions/cli : __rvm_cli_install_ruby()  25 > __rvm_custom_separated_array __search , ruby-2.6.6
+ 1616814377.635487300 /scripts/functions/utility : __rvm_custom_separated_array()  1 > typeset IFS
+ 1616814377.645210700 /scripts/functions/utility : __rvm_custom_separated_array()  2 > IFS=,
+ 1616814377.656816200 /scripts/functions/utility : __rvm_custom_separated_array()  3 > [[ -n '' ]]
+ 1616814377.668563700 /scripts/functions/utility : __rvm_custom_separated_array()  5 > eval '__search+=( $3 )'
++ 1616814377.677315000 /scripts/functions/utility : __rvm_custom_separated_array()  0 > __search+=($3)
+ 1616814377.686061200 /scripts/functions/cli : __rvm_cli_install_ruby()  26 > __rubies=ruby-2.6.6
+ 1616814377.692951600 /scripts/functions/cli : __rvm_cli_install_ruby()  27 > __search_list=
+ 1616814377.700332000 /scripts/functions/cli : __rvm_cli_install_ruby()  28 > __rvm_cli_rubies_select
+ 1616814377.708063200 /scripts/functions/cli : __rvm_cli_rubies_select()  1 > typeset __ruby
+ 1616814377.715978700 /scripts/functions/cli : __rvm_cli_rubies_select()  399 > for __ruby in "${__search[@]}"
+ 1616814377.724077900 /scripts/functions/cli : __rvm_cli_rubies_select()  4 > rvm_ruby_string=ruby-2.6.6
+ 1616814377.734682000 /scripts/functions/cli : __rvm_cli_rubies_select()  5 > __rvm_select
+ 1616814377.742408400 /scripts/functions/selector : __rvm_select()  1 > true
+ 1616814377.750987400 /scripts/functions/selector : __rvm_select()  3 > __rvm_select_set_variable_defaults
+ 1616814377.759130300 /scripts/functions/selector : __rvm_select_set_variable_defaults()  1 > export GEM_HOME GEM_PATH MY_RUBY_HOME RUBY_VERSION IRBRC
+ 1616814377.768402400 /scripts/functions/selector : __rvm_select_set_variable_defaults()  2 > export rvm_env_string rvm_action rvm_alias_expanded rvm_archive_extension rvm_bin_flag rvm_bin_path rvm_debug_flag rvm_default_flag rvm_delete_flag rvm_docs_type rvm_dump_environment_flag rvm_error_message rvm_expanding_aliases rvm_file_name rvm_gemdir_flag rvm_gemset_name rvm_gemstone_package_file rvm_gemstone_url rvm_head_flag rvm_hook rvm_install_on_use_flag rvm_llvm_flag rvm_loaded_flag rvm_niceness rvm_nightly_flag rvm_only_path_flag rvm_parse_break rvm_patch_original_pwd rvm_pretty_print_flag rvm_proxy rvm_quiet_flag rvm_reload_flag rvm_remove_flag rvm_ruby_alias rvm_ruby_args rvm_ruby_binary rvm_ruby_bits rvm_ruby_configure rvm_ruby_file rvm_ruby_gem_home rvm_ruby_gem_path rvm_ruby_global_gems_path rvm_ruby_home rvm_ruby_interpreter rvm_ruby_irbrc rvm_ruby_major_version rvm_ruby_make rvm_ruby_make_install rvm_ruby_minor_version rvm_ruby_mode rvm_ruby_name rvm_ruby_package_file rvm_ruby_package_name rvm_ruby_patch rvm_ruby_patch_level rvm_ruby_release_version rvm_ruby_repo_url rvm_ruby_revision rvm_ruby_selected_flag rvm_ruby_sha rvm_ruby_string rvm_ruby_strings rvm_ruby_tag rvm_ruby_url rvm_ruby_user_tag rvm_ruby_version rvm_script_name rvm_sdk rvm_silent_flag rvm_sticky_flag rvm_system_flag rvm_token rvm_trace_flag rvm_use_flag rvm_user_flag rvm_verbose_flag rvm_ruby_repo_tag
+ 1616814377.778421300 /scripts/functions/selector : __rvm_select()  4 > __rvm_select_detect_ruby_string ''
+ 1616814377.787193900 /scripts/functions/selector : __rvm_select_detect_ruby_string()  1 > rvm_ruby_string=ruby-2.6.6
+ 1616814377.796026800 /scripts/functions/selector : __rvm_select_detect_ruby_string()  3 > [[ -z ruby-2.6.6 ]]
+ 1616814377.804894600 /scripts/functions/selector : __rvm_select()  5 > __rvm_ruby_string
+ 1616814377.811325200 /scripts/functions/selector : __rvm_ruby_string()  9 > true 0 0
+ 1616814377.819362500 /scripts/functions/selector : __rvm_ruby_string()  10 > rvm_expanding_aliases=
+ 1616814377.826764800 /scripts/functions/selector : __rvm_ruby_string()  12 > true 2.6.6 '' ruby 2.6.6 '' '' '' @ ruby-2.6.6 0 0
+ 1616814377.833692300 /scripts/functions/selector : __rvm_ruby_string()  18 > [[ ruby-2.6.6 == *\@* ]]
+ 1616814377.844450300 /scripts/functions/selector : __rvm_ruby_string()  25 > ((  rvm_expanding_aliases == 0  ))
+ 1616814377.853874300 /scripts/functions/selector : __rvm_ruby_string()  26 > [[ -n ruby-2.6.6 ]]
+ 1616814377.860774200 /scripts/functions/selector : __rvm_ruby_string()  26 > [[ ruby-2.6.6 != \s\y\s\t\e\m ]]
+ 1616814377.868782900 /scripts/functions/selector : __rvm_ruby_string()  29 > [[ -f /home/jeremy/.rvm/config/known_aliases ]]
+ 1616814377.876571900 /scripts/functions/selector : __rvm_ruby_string()  29 > [[ -s /home/jeremy/.rvm/config/known_aliases ]]
++ 1616814377.887338300 /scripts/functions/selector : __rvm_ruby_string()  0 > __rvm_db_ /home/jeremy/.rvm/config/known_aliases ruby-2.6.6
++ 1616814377.896081800 /scripts/functions/db : __rvm_db_()  1 > typeset __db __key __value
++ 1616814377.907184100 /scripts/functions/db : __rvm_db_()  2 > __db=/home/jeremy/.rvm/config/known_aliases
++ 1616814377.914854900 /scripts/functions/db : __rvm_db_()  3 > __key=ruby-2.6.6
++ 1616814377.922527400 /scripts/functions/db : __rvm_db_()  4 > shift 2
++ 1616814377.929084900 /scripts/functions/db : __rvm_db_()  5 > __value=
++ 1616814377.939181700 /scripts/functions/db : __rvm_db_()  82 > case "${__value}" in
++ 1616814377.948658000 /scripts/functions/db : __rvm_db_()  11 > __rvm_db_get /home/jeremy/.rvm/config/known_aliases ruby-2.6.6
++ 1616814377.958637100 /scripts/functions/db : __rvm_db_get()  1 > [[ -f /home/jeremy/.rvm/config/known_aliases ]]
++ 1616814377.968065000 /scripts/functions/db : __rvm_db_get()  2 > __rvm_sed -n -e '\#^ruby-2.6.6=# { s#^ruby-2.6.6=##;; p; }' -e '/^$/d'
++ 1616814377.975871900 /scripts/functions/support : __rvm_sed()  0 > sed -n -e '\#^ruby-2.6.6=# { s#^ruby-2.6.6=##;; p; }' -e '/^$/d'
+ 1616814377.992557900 /scripts/functions/selector : __rvm_ruby_string()  30 > expanded_alias_name=
+ 1616814378.001454600 /scripts/functions/selector : __rvm_ruby_string()  31 > [[ -n '' ]]
+ 1616814378.010765100 /scripts/functions/selector : __rvm_ruby_string()  38 > ((  rvm_expanding_aliases == 0  ))
+ 1616814378.020557200 /scripts/functions/selector : __rvm_ruby_string()  39 > [[ -n ruby-2.6.6 ]]
+ 1616814378.029674600 /scripts/functions/selector : __rvm_ruby_string()  39 > [[ ruby-2.6.6 != \s\y\s\t\e\m ]]
+ 1616814378.038561600 /scripts/functions/selector : __rvm_ruby_string()  42 > [[ -f /home/jeremy/.rvm/config/alias ]]
+ 1616814378.048763000 /scripts/functions/selector : __rvm_ruby_string()  42 > [[ -s /home/jeremy/.rvm/config/alias ]]
++ 1616814378.061202200 /scripts/functions/selector : __rvm_ruby_string()  0 > __rvm_db_ /home/jeremy/.rvm/config/alias ruby-2.6.6
++ 1616814378.071712300 /scripts/functions/db : __rvm_db_()  1 > typeset __db __key __value
++ 1616814378.082458600 /scripts/functions/db : __rvm_db_()  2 > __db=/home/jeremy/.rvm/config/alias
++ 1616814378.091166800 /scripts/functions/db : __rvm_db_()  3 > __key=ruby-2.6.6
++ 1616814378.100370400 /scripts/functions/db : __rvm_db_()  4 > shift 2
++ 1616814378.108326300 /scripts/functions/db : __rvm_db_()  5 > __value=
++ 1616814378.117988100 /scripts/functions/db : __rvm_db_()  82 > case "${__value}" in
++ 1616814378.126763400 /scripts/functions/db : __rvm_db_()  11 > __rvm_db_get /home/jeremy/.rvm/config/alias ruby-2.6.6
++ 1616814378.137206400 /scripts/functions/db : __rvm_db_get()  1 > [[ -f /home/jeremy/.rvm/config/alias ]]
++ 1616814378.145893700 /scripts/functions/db : __rvm_db_get()  2 > __rvm_sed -n -e '\#^ruby-2.6.6=# { s#^ruby-2.6.6=##;; p; }' -e '/^$/d'
++ 1616814378.158900400 /scripts/functions/support : __rvm_sed()  0 > sed -n -e '\#^ruby-2.6.6=# { s#^ruby-2.6.6=##;; p; }' -e '/^$/d'
+ 1616814378.172730600 /scripts/functions/selector : __rvm_ruby_string()  43 > expanded_alias_name=
+ 1616814378.181235000 /scripts/functions/selector : __rvm_ruby_string()  44 > [[ -n '' ]]
+ 1616814378.190788800 /scripts/functions/selector : __rvm_ruby_string()  48 > [[ ruby-2.6.6 == default ]]
+ 1616814378.200097200 /scripts/functions/selector : __rvm_ruby_string()  54 > [[ ruby-2.6.6 == *\@* ]]
+ 1616814378.207316900 /scripts/functions/selector : __rvm_ruby_string()  61 > [[ -n '' ]]
+ 1616814378.219115000 /scripts/functions/selector : __rvm_ruby_string()  67 > __rvm_ruby_string_parse
+ 1616814378.226593100 /scripts/functions/selector_parse : __rvm_ruby_string_parse()  2 > __rvm_ruby_string_parse_
+ 1616814378.236647000 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  1 > typeset ruby_string gemset_name expanded_alias_name repo_url branch_name ruby_name tag_name
+ 1616814378.244467900 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  4 > ruby_string=ruby-2.6.6
+ 1616814378.253743800 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  5 > gemset_name=
+ 1616814378.270387700 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  6 > repo_url=https://github.com/ruby/ruby.git
+ 1616814378.279204700 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  7 > branch_name=
+ 1616814378.289181100 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  8 > ruby_name=
+ 1616814378.299130200 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  9 > tag_name=
+ 1616814378.309429800 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  11 > __rvm_unset_ruby_variables
+ 1616814378.318630900 /scripts/functions/env : __rvm_unset_ruby_variables()  2 > unset rvm_env_string rvm_ruby_string rvm_ruby_strings rvm_ruby_binary rvm_ruby_gem_home rvm_ruby_gem_path rvm_ruby_home rvm_ruby_interpreter rvm_ruby_irbrc rvm_ruby_log_path rvm_ruby_major_version rvm_ruby_minor_version rvm_ruby_package_name rvm_ruby_patch_level rvm_ruby_release_version rvm_ruby_repo_url rvm_ruby_repo_branch rvm_ruby_revision rvm_ruby_selected_flag rvm_ruby_tag rvm_ruby_version rvm_head_flag rvm_ruby_package_file rvm_ruby_configure rvm_ruby_name rvm_ruby_url rvm_ruby_global_gems_path rvm_ruby_args rvm_ruby_name rvm_llvm_flag rvm_ruby_repo_tag
+ 1616814378.329208300 /scripts/functions/env : __rvm_unset_ruby_variables()  3 > __rvm_load_rvmrc
+ 1616814378.338477200 /scripts/functions/init : __rvm_load_rvmrc()  1 > typeset _file
+ 1616814378.346826100 /scripts/functions/init : __rvm_load_rvmrc()  2 > typeset -a rvm_rvmrc_files
+ 1616814378.356669300 /scripts/functions/init : __rvm_load_rvmrc()  3 > ((  0 == 1  ))
+ 1616814378.367845200 /scripts/functions/init : __rvm_load_rvmrc()  8 > [[ -n 0022 ]]
+ 1616814378.375565400 /scripts/functions/init : __rvm_load_rvmrc()  10 > rvm_rvmrc_files=("/etc/rvmrc" "$HOME/.rvmrc")
+ 1616814378.384787000 /scripts/functions/init : __rvm_load_rvmrc()  11 > [[ -n /home/jeremy ]]
+ 1616814378.392453300 /scripts/functions/init : __rvm_load_rvmrc()  11 > [[ /home/jeremy/.rvmrc -ef /home/jeremy/.rvmrc ]]
+ 1616814378.403407300 /scripts/functions/init : __rvm_load_rvmrc()  18 > for _file in "${rvm_rvmrc_files[@]}"
+ 1616814378.410430600 /scripts/functions/init : __rvm_load_rvmrc()  16 > [[ -s /etc/rvmrc ]]
+ 1616814378.418570600 /scripts/functions/init : __rvm_load_rvmrc()  18 > for _file in "${rvm_rvmrc_files[@]}"
+ 1616814378.425877300 /scripts/functions/init : __rvm_load_rvmrc()  16 > [[ -s /home/jeremy/.rvmrc ]]
+ 1616814378.435228300 /scripts/functions/init : __rvm_load_rvmrc()  18 > __rvm_grep '^\s*rvm .*$' /home/jeremy/.rvmrc
+ 1616814378.484678700 /scripts/functions/init : __rvm_load_rvmrc()  27 > source /home/jeremy/.rvmrc
++ 1616814378.491158300 rc : source()  1 > rvm_autoupdate_flag=0
++ 1616814378.498849600 rc : source()  2 > rvm_autoupdate_flag=2
+ 1616814378.507009700 /scripts/functions/init : __rvm_load_rvmrc()  31 > return 0
+ 1616814378.513648700 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  13 > rvm_ruby_repo_url=https://github.com/ruby/ruby.git
+ 1616814378.520921600 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  14 > rvm_ruby_repo_branch=
+ 1616814378.528939500 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  15 > rvm_ruby_name=
+ 1616814378.537052700 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  16 > rvm_ruby_repo_tag=
+ 1616814378.545394100 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  18 > export rvm_head_flag=0
+ 1616814378.555715700 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  18 > rvm_head_flag=0
+ 1616814378.564677000 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  21 > [[ -z ruby-2.6.6 ]]
+ 1616814378.574247700 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  21 > [[ ruby-2.6.6 == \c\u\r\r\e\n\t ]]
+ 1616814378.580550400 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  34 > strings=()
+ 1616814378.592916000 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  35 > __rvm_custom_separated_array strings - ruby-2.6.6
+ 1616814378.602077500 /scripts/functions/utility : __rvm_custom_separated_array()  1 > typeset IFS
+ 1616814378.610759000 /scripts/functions/utility : __rvm_custom_separated_array()  2 > IFS=-
+ 1616814378.620068900 /scripts/functions/utility : __rvm_custom_separated_array()  3 > [[ -n '' ]]
+ 1616814378.629602900 /scripts/functions/utility : __rvm_custom_separated_array()  5 > eval 'strings+=( $3 )'
++ 1616814378.639055500 /scripts/functions/utility : __rvm_custom_separated_array()  0 > strings+=($3)
+ 1616814378.646542500 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  36 > rvm_ruby_string=ruby-2.6.6
+ 1616814378.654483100 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  39 > [[ -n '' ]]
+ 1616814378.661913100 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  91 > for string in ${strings[@]}
+ 1616814378.669885800 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  93 > case "$string" in
+ 1616814378.677681000 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  173 > rvm_ruby_interpreter=ruby
+ 1616814378.687679400 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  91 > for string in ${strings[@]}
+ 1616814378.696660200 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  93 > case "$string" in
+ 1616814378.704054600 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  101 > rvm_ruby_version=2.6.6
+ 1616814378.712163600 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  102 > rvm_ruby_revision=
+ 1616814378.719620800 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  103 > rvm_ruby_tag=
+ 1616814378.728177600 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  187 > [[ -z ruby ]]
+ 1616814378.737418400 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  197 > true
+ 1616814378.750736400 /scripts/functions/selector_parse : __rvm_ruby_string_parse()  5 > ((  0 == 1  ))
+ 1616814378.760891900 /scripts/functions/selector_parse : __rvm_ruby_string_parse()  20 > __rvm_ruby_string_parse_
+ 1616814378.770613600 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  1 > typeset ruby_string gemset_name expanded_alias_name repo_url branch_name ruby_name tag_name
+ 1616814378.778485600 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  4 > ruby_string=ruby-2.6.6
+ 1616814378.787288600 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  5 > gemset_name=
+ 1616814378.796156100 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  6 > repo_url=https://github.com/ruby/ruby.git
+ 1616814378.807392500 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  7 > branch_name=
+ 1616814378.821024600 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  8 > ruby_name=
+ 1616814378.829484500 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  9 > tag_name=
+ 1616814378.838932100 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  11 > __rvm_unset_ruby_variables
+ 1616814378.847073600 /scripts/functions/env : __rvm_unset_ruby_variables()  2 > unset rvm_env_string rvm_ruby_string rvm_ruby_strings rvm_ruby_binary rvm_ruby_gem_home rvm_ruby_gem_path rvm_ruby_home rvm_ruby_interpreter rvm_ruby_irbrc rvm_ruby_log_path rvm_ruby_major_version rvm_ruby_minor_version rvm_ruby_package_name rvm_ruby_patch_level rvm_ruby_release_version rvm_ruby_repo_url rvm_ruby_repo_branch rvm_ruby_revision rvm_ruby_selected_flag rvm_ruby_tag rvm_ruby_version rvm_head_flag rvm_ruby_package_file rvm_ruby_configure rvm_ruby_name rvm_ruby_url rvm_ruby_global_gems_path rvm_ruby_args rvm_ruby_name rvm_llvm_flag rvm_ruby_repo_tag
+ 1616814378.858732300 /scripts/functions/env : __rvm_unset_ruby_variables()  3 > __rvm_load_rvmrc
+ 1616814378.869918400 /scripts/functions/init : __rvm_load_rvmrc()  1 > typeset _file
+ 1616814378.879085100 /scripts/functions/init : __rvm_load_rvmrc()  2 > typeset -a rvm_rvmrc_files
+ 1616814378.887785000 /scripts/functions/init : __rvm_load_rvmrc()  3 > ((  0 == 1  ))
+ 1616814378.895993300 /scripts/functions/init : __rvm_load_rvmrc()  8 > [[ -n 0022 ]]
+ 1616814378.903857300 /scripts/functions/init : __rvm_load_rvmrc()  10 > rvm_rvmrc_files=("/etc/rvmrc" "$HOME/.rvmrc")
+ 1616814378.916554200 /scripts/functions/init : __rvm_load_rvmrc()  11 > [[ -n /home/jeremy ]]
+ 1616814378.924090700 /scripts/functions/init : __rvm_load_rvmrc()  11 > [[ /home/jeremy/.rvmrc -ef /home/jeremy/.rvmrc ]]
+ 1616814378.934274700 /scripts/functions/init : __rvm_load_rvmrc()  18 > for _file in "${rvm_rvmrc_files[@]}"
+ 1616814378.944320200 /scripts/functions/init : __rvm_load_rvmrc()  16 > [[ -s /etc/rvmrc ]]
+ 1616814378.953092900 /scripts/functions/init : __rvm_load_rvmrc()  18 > for _file in "${rvm_rvmrc_files[@]}"
+ 1616814378.963678800 /scripts/functions/init : __rvm_load_rvmrc()  16 > [[ -s /home/jeremy/.rvmrc ]]
+ 1616814378.972760400 /scripts/functions/init : __rvm_load_rvmrc()  18 > __rvm_grep '^\s*rvm .*$' /home/jeremy/.rvmrc
+ 1616814379.020835000 /scripts/functions/init : __rvm_load_rvmrc()  27 > source /home/jeremy/.rvmrc
++ 1616814379.027297500 rc : source()  1 > rvm_autoupdate_flag=0
++ 1616814379.036647200 rc : source()  2 > rvm_autoupdate_flag=2
+ 1616814379.043572500 /scripts/functions/init : __rvm_load_rvmrc()  31 > return 0
+ 1616814379.054039700 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  13 > rvm_ruby_repo_url=https://github.com/ruby/ruby.git
+ 1616814379.061284300 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  14 > rvm_ruby_repo_branch=
+ 1616814379.069734700 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  15 > rvm_ruby_name=
+ 1616814379.077569400 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  16 > rvm_ruby_repo_tag=
+ 1616814379.086304900 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  18 > export rvm_head_flag=0
+ 1616814379.096001800 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  18 > rvm_head_flag=0
+ 1616814379.106311800 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  21 > [[ -z ruby-2.6.6 ]]
+ 1616814379.112953000 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  21 > [[ ruby-2.6.6 == \c\u\r\r\e\n\t ]]
+ 1616814379.120992100 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  34 > strings=()
+ 1616814379.128811500 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  35 > __rvm_custom_separated_array strings - ruby-2.6.6
+ 1616814379.137410100 /scripts/functions/utility : __rvm_custom_separated_array()  1 > typeset IFS
+ 1616814379.145969400 /scripts/functions/utility : __rvm_custom_separated_array()  2 > IFS=-
+ 1616814379.154475000 /scripts/functions/utility : __rvm_custom_separated_array()  3 > [[ -n '' ]]
+ 1616814379.164724000 /scripts/functions/utility : __rvm_custom_separated_array()  5 > eval 'strings+=( $3 )'
++ 1616814379.171052800 /scripts/functions/utility : __rvm_custom_separated_array()  0 > strings+=($3)
+ 1616814379.178802900 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  36 > rvm_ruby_string=ruby-2.6.6
+ 1616814379.187222600 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  39 > [[ -n '' ]]
+ 1616814379.196851500 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  91 > for string in ${strings[@]}
+ 1616814379.208442200 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  93 > case "$string" in
+ 1616814379.216368900 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  173 > rvm_ruby_interpreter=ruby
+ 1616814379.223766100 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  91 > for string in ${strings[@]}
+ 1616814379.231255400 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  93 > case "$string" in
+ 1616814379.240408200 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  101 > rvm_ruby_version=2.6.6
+ 1616814379.248291800 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  102 > rvm_ruby_revision=
+ 1616814379.256635200 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  103 > rvm_ruby_tag=
+ 1616814379.266768300 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  187 > [[ -z ruby ]]
+ 1616814379.275884500 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  197 > true
+ 1616814379.287695300 /scripts/functions/selector_parse : __rvm_ruby_string_parse()  23 > [[ -z ruby ]]
+ 1616814379.295660200 /scripts/functions/selector : __rvm_ruby_string()  68 > __rvm_ruby_string_find
+ 1616814379.303765200 /scripts/functions/selector : __rvm_ruby_string_find()  2 > __rvm_ruby_string_installed
+ 1616814379.311059900 /scripts/functions/selector : __rvm_ruby_string_installed()  1 > typeset __ruby_inst_dir=/home/jeremy/.rvm/rubies/ruby-2.6.6
+ 1616814379.323874500 /scripts/functions/selector : __rvm_ruby_string_installed()  2 > [[ -n '' ]]
+ 1616814379.333491300 /scripts/functions/selector : __rvm_ruby_string_installed()  7 > [[ -n ruby ]]
+ 1616814379.341374200 /scripts/functions/selector : __rvm_ruby_string_installed()  7 > [[ -n ruby-2.6.6 ]]
+ 1616814379.350781900 /scripts/functions/selector : __rvm_ruby_string_installed()  7 > [[ -d /home/jeremy/.rvm/rubies/ruby-2.6.6 ]]
+ 1616814379.357834100 /scripts/functions/selector : __rvm_ruby_string_installed()  10 > [[ -z '' ]]
+ 1616814379.367000900 /scripts/functions/selector : __rvm_ruby_string_find()  4 > true
+ 1616814379.374227700 /scripts/functions/selector : __rvm_ruby_string_find()  19 > [[ -n '' ]]
+ 1616814379.385206400 /scripts/functions/selector : __rvm_ruby_string()  71 > detected_rvm_ruby_name=
+ 1616814379.396318000 /scripts/functions/selector : __rvm_ruby_string()  73 > rvm_ruby_name=
+ 1616814379.404573100 /scripts/functions/selector : __rvm_ruby_string()  74 > true
+ 1616814379.412990800 /scripts/functions/selector : __rvm_select()  6 > __rvm_select_after_parse
+ 1616814379.421644100 /scripts/functions/selector : __rvm_select_after_parse()  1 > __rvm_select_interpreter_variables
+ 1616814379.432277500 /scripts/functions/selector : __rvm_select_interpreter_variables()  1 > rvm_archive_extension=tar.gz
+ 1616814379.444464300 /scripts/functions/selector : __rvm_select_interpreter_variables()  3 > [[ -z ruby ]]
+ 1616814379.454642400 /scripts/functions/selector : __rvm_select_interpreter_variables()  7 > rvm_ruby_interpreter=ruby
+ 1616814379.461974800 /scripts/functions/selector : __rvm_select_interpreter_variables()  10 > is_a_function __rvm_select_interpreter_ruby
+ 1616814379.473202000 /scripts/functions/support : is_a_function()  1 > typeset -f __rvm_select_interpreter_ruby
+ 1616814379.482873200 /scripts/functions/selector : __rvm_select_interpreter_variables()  12 > __rvm_select_interpreter_ruby
+ 1616814379.491639800 /scripts/functions/selector_interpreters : __rvm_select_interpreter_ruby()  2 > [[ '' == \p\0 ]]
+ 1616814379.501514700 /scripts/functions/selector_interpreters : __rvm_select_interpreter_ruby()  10 > rvm_ruby_package_name=ruby-2.6.6
+ 1616814379.511770400 /scripts/functions/selector_interpreters : __rvm_select_interpreter_ruby()  11 > rvm_ruby_package_file=ruby-2.6.6
+ 1616814379.522955800 /scripts/functions/selector_interpreters : __rvm_select_interpreter_ruby()  14 > [[ -z 2.6.6 ]]
+ 1616814379.531540400 /scripts/functions/selector_interpreters : __rvm_select_interpreter_ruby()  19 > rvm_ruby_repo_url=https://github.com/ruby/ruby.git
+ 1616814379.540555900 /scripts/functions/selector_interpreters : __rvm_select_interpreter_ruby()  22 > ((  0 == 0  ))
+ 1616814379.552141000 /scripts/functions/selector_interpreters : __rvm_select_interpreter_ruby()  24 > __rvm_version_compare 2.6.6 -ge 3.0.0
+ 1616814379.560453800 /scripts/functions/utility : __rvm_version_compare()  1 > typeset first
++ 1616814379.579796500 /scripts/functions/utility : __rvm_version_compare()  0 > command printf %b '2.6.6\n3.0.0\n'
++ 1616814379.584187600 /scripts/functions/utility : __rvm_version_compare()  0 > __rvm_version_sort
++ 1616814379.584006000 /scripts/functions/utility : __rvm_version_compare()  0 > command head -n1
++ 1616814379.597774400 /scripts/functions/utility : __rvm_version_compare()  0 > head -n1
++ 1616814379.597500900 /scripts/functions/utility : __rvm_version_compare()  0 > printf %b '2.6.6\n3.0.0\n'
++ 1616814379.607462100 /scripts/functions/utility : __rvm_version_sort()  1 > command awk '-F[.-]' -v OFS=. '{                   # split on "." and "-", merge back with "."
    original=$0                                        # save original to preserve it before the line is changed
    for (n=1; n<10; n++) {                             # iterate through max 9 components of version
      $n=tolower($n)                                   # ignore case for sorting
      if ($n == "")                 $n="0"             # treat non existing parts as 0
      if ($n ~ /^p[0-9]/)           $n=substr($n, 2)   # old ruby -p notation
      if ($n ~ /^[0-9](rc|b)/)      $n=substr($n, 1, 1)". "substr($n, 2)   # old jruby 0RC1 notation
      if (n == 1 && $n ~ /^[0-9]/)  $n="zzz."$n        # first group must be a string
      if (n > 1 && $n ~ /^[a-z]/)   $n=" "$n           # names go before numbers thanks to space
    }
    print $0"\t"original                               # print the transformed version and original separated by \t
                                                       # so we can extract original after sorting
  }'
++ 1616814379.613832600 /scripts/functions/utility : __rvm_version_sort()  15 > awk '-F\t' '{print $2}'
++ 1616814379.612500900 /scripts/functions/utility : __rvm_version_sort()  14 > LC_ALL=C
